food_name,sample_date,illness,province,analysis_date,reading,units,analyte
Bread,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
Bread,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
Bread,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
Bread,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
Bread,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
Bread,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
Bread,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-60
Bread,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
Bread,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
Bread,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
Bread,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
Bread,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
Bread,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
Bread,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
Bread,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
Bread,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
Bread,2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Iodine-131
Bread,2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Iodine-131
Bread,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Iodine-131
Bread,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Iodine-131
Bread,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Iodine-131
Bread,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
Bread,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
Bread,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
Bread,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
Bread,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
Bread,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
Bread,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
Bread,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
Bread,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
Bread,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
Bread,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
Bread,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
Bread,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
Bread,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
Bread,2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
Bread,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
Bread,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Lead-210
Bread,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
Bread,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
Bread,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
Bread,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
Bread,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
Bread,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
Bread,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
Bread,2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
Bread,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
Bread,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Potassium-40
Bread,2015-01-15,No,Manitoba,2015-06-15,53.39335,Bq/Kg,Potassium-40
Bread,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Potassium-40
Bread,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Potassium-40
Bread,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Potassium-40
Bread,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Potassium-40
Bread,2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Potassium-40
Bread,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Potassium-40
Bread,2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
Bread,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
Bread,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
"Bread, Rye",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Bread, Rye",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Bread, Rye",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Bread, Rye",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Bread, Rye",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
